		-4.34E-07	12	2.06E-08	10.6137056388801	-5.74E-08	10.6137056388801	-3.15E-08	10.9013877113319	-2.74E-08	9.92055845832016	-3.40E-08	11.3068528194401
		-4.29E-07	12	2.14E-08	8.74190346197852	-5.58E-08	10.9013877113319	-3.01E-08	9.60210472720163	-2.62E-08	9.10962824210384	-3.31E-08	10.2082405307719
		-4.23E-07	Inf	2.22E-08	7.12480267679885	-5.42E-08	10.3905620875659	-2.88E-08	8.63270417001353	-2.50E-08	8.70416313399567	-3.22E-08	9.10962824210384
		-4.18E-07	9.43505064253846	2.30E-08	6.40157804100163	-5.25E-08	11.3068528194401	-2.74E-08	7.23782606520224	-2.38E-08	8.70416313399567	-3.12E-08	8.36241384027361
		-4.12E-07	6.9001335721758	2.39E-08	5.33559097964959	-5.09E-08	11.3068528194401	-2.61E-08	6.09736666659863	-2.25E-08	8.41648106154389	-3.03E-08	7.65619457814632
		-4.07E-07	5.8472673052959	2.47E-08	4.69885219414397	-4.93E-08	8.74190346197852	-2.47E-08	5.60307034478385	-2.13E-08	8.47363947538384	-2.94E-08	6.91859563501554
		-4.02E-07	5.41520860761428	2.55E-08	4.56044069086668	-4.77E-08	6.25060701409175	-2.34E-08	5.19317063960782	-2.01E-08	8.59880261833784	-2.85E-08	6.7742533262868
		-3.96E-07	5.41382834514533	2.63E-08	3.96926507590146	-4.60E-08	4.87874754675546	-2.20E-08	4.91326206548942	-1.89E-08	7.48914049348315	-2.76E-08	6.69669509194092
		-3.91E-07	3.61656679876329	2.72E-08	3.83236428475363	-4.44E-08	4.06620312518459	-2.07E-08	4.61043604632237	-1.77E-08	6.23480889721516	-2.67E-08	6.27968822339259
		-3.85E-07	2.28743085148335	2.80E-08	3.23939015243	-4.28E-08	3.71574820237808	-1.93E-08	4.31567593231885	-1.65E-08	5.69190155849047	-2.58E-08	6.43931836898447
		-3.80E-07	1.82824257853355	2.88E-08	3.20957869310213	-4.12E-08	3.66769164778088	-1.80E-08	3.91636279685845	-1.53E-08	5.26421998575767	-2.49E-08	6.32667673282851
		-3.74E-07	1.30404042936045	2.96E-08	2.78109639736333	-3.95E-08	3.82586065657053	-1.66E-08	3.88597455764324	-1.41E-08	5.04631578912946	-2.40E-08	6.09736666659863
		-3.69E-07	0.514939173178076	3.04E-08	2.83685606285479	-3.79E-08	3.91420529871843	-1.53E-08	3.72360529513669	-1.29E-08	4.50223829937743	-2.31E-08	6.35102576183879
		-3.63E-07	0.231440560546885	3.13E-08	2.48733527883517	-3.63E-08	4.09418968734107	-1.39E-08	3.65075219943321	-1.17E-08	4.25197147556762	-2.22E-08	6.42405089685368
		-3.58E-07	0.084500268045943	3.21E-08	2.66717654380927	-3.47E-08	4.00638000517226	-1.26E-08	3.52906019310123	-1.04E-08	3.92597378387594	-2.12E-08	6.34400818918015
		-3.53E-07	0.085563902229337	3.29E-08	2.61318848490804	-3.30E-08	3.82192253615039	-1.13E-08	3.43611408059178	-9.23E-09	3.65383240563587	-2.03E-08	6.52772932632853
		-3.47E-07	0.140871227800497	3.37E-08	2.32378953005969	-3.14E-08	3.49812351269566	-9.91E-09	3.04030285304061	-8.02E-09	3.47206471205186	-1.94E-08	6.63402398497815
		-3.42E-07	0.218636445944751	3.46E-08	2.47645601834196	-2.98E-08	3.16173831711435	-8.56E-09	2.85547896906111	-6.81E-09	3.32682922712941	-1.85E-08	6.40157804100163
		-3.36E-07	0.453214317541669	3.54E-08	2.41961446514691	-2.81E-08	2.99300055204185	-7.21E-09	2.79859946959329	-5.60E-09	3.13271347601058	-1.76E-08	6.23480889721516
		-3.31E-07	0.762538223543681	3.62E-08	2.04962886156502	-2.65E-08	2.92823227788776	-5.87E-09	2.70863278938144	-4.39E-09	2.93746382279221	-1.67E-08	5.99118681455741
		-3.25E-07	1.36703333765654	3.70E-08	2.10898996897499	-2.49E-08	2.833611515553	-4.52E-09	2.77871968798548	-3.18E-09	2.7768421243132	-1.58E-08	5.74233241211736
		-3.20E-07	2.12516915671368	3.79E-08	2.03123982084768	-2.33E-08	2.87152065450414	-3.17E-09	2.47441102785423	-1.97E-09	2.62558690628666	-1.49E-08	5.45465033966558
		-3.14E-07	2.65163833012644	3.87E-08	1.76139827545223	-2.16E-08	2.97022273180291	-1.82E-09	2.40432920233603	-7.63E-10	2.49975502721894	-1.40E-08	5.2099027644861
		-3.09E-07	3.7446911882144	3.95E-08	1.96338113486069	-2.00E-08	3.09591308606103	-4.76E-10	2.35288967008724	4.47E-10	2.33115941003651	-1.31E-08	4.89093786431283
		-3.04E-07	4.6874465018974	4.03E-08	1.95905751201003	-1.84E-08	2.86600086128054	8.71E-10	2.477041070282	1.66E-09	2.30643133144993	-1.22E-08	4.67221946157837
		-2.98E-07	6.76355803717005	4.12E-08	1.96141353404226	-1.68E-08	2.64253356313352	2.22E-09	2.27941417252289	2.87E-09	1.98658238809168	-1.12E-08	4.45725645463145
		-2.93E-07	10.3905620875659	4.20E-08	1.96930727322858	-1.51E-08	2.62422993890008	3.57E-09	2.33584889898537	4.08E-09	1.84256814699695	-1.03E-08	4.07448102021307
		-2.87E-07	12	4.28E-08	1.946197686805	-1.35E-08	2.48475177490697	4.91E-09	2.28894494800856	5.29E-09	1.81212329071288	-9.43E-09	4.33237390841501
		-2.82E-07	10.9013877113319	4.36E-08	1.91857548898774	-1.19E-08	2.20348537346798	6.26E-09	2.07294241595144	6.50E-09	1.96728404945609	-8.52E-09	3.97579251422142
		-2.76E-07	12	4.44E-08	1.92163519755915	-1.03E-08	2.21947135486432	7.61E-09	2.21231619320752	7.71E-09	1.85883502637263	-7.61E-09	3.86318913632446
		-2.71E-07	12	4.53E-08	1.93622350253449	-8.64E-09	2.11299758372373	8.96E-09	2.01969030486259	8.92E-09	2.02857346445568	-6.70E-09	3.78987559483573
		-2.65E-07	12	4.61E-08	1.9581427781991	-7.01E-09	1.91144466500189	1.03E-08	2.10560364747565	1.01E-08	1.87545106235399	-5.79E-09	3.71146554058608
		-2.60E-07	11.3068528194401	4.69E-08	1.73824377418668	-5.39E-09	1.91991557880678	1.16E-08	2.06807077383257	1.13E-08	2.05695525246542	-4.88E-09	3.63084288741117
		-2.54E-07	11.3068528194401	4.77E-08	2.29758878074147	-3.76E-09	1.79852119766094	1.30E-08	2.00648894481628	1.25E-08	1.87685496543449	-3.98E-09	3.54085974003238
		-2.49E-07	12	4.86E-08	2.00594074927949	-2.14E-09	1.72653635728601	1.43E-08	1.82123195772983	1.38E-08	1.99725552086653	-3.07E-09	3.39938520044469
		-2.44E-07	12	4.94E-08	1.99093695491523	-5.12E-10	1.65922572703275	1.57E-08	1.95788157929465	1.50E-08	1.97341025032989	-2.16E-09	3.2551932625981
		-2.38E-07	12	5.02E-08	2.00763198497	1.11E-09	1.6383600170767	1.70E-08	2.04710342720633	1.62E-08	1.82961998921965	-1.25E-09	3.35423770778906
		-2.33E-07	11.3068528194401	5.10E-08	2.05163468868579	2.74E-09	1.66511971734579	1.84E-08	1.67681575710898	1.74E-08	2.05681108061232	-3.39E-10	2.99361348494489
		-2.27E-07	12	5.19E-08	2.07279592084656	4.37E-09	1.70187238599454	1.97E-08	1.82256171989839	1.86E-08	2.06816797445473	5.70E-10	2.81970654937611
		-2.22E-07	Inf	5.27E-08	2.03109930891564	5.99E-09	1.75850567456023	2.11E-08	1.8871433295715	1.98E-08	1.88608946055904	1.48E-09	2.70201511817177
		-2.16E-07	10.9013877113319	5.35E-08	1.98958815514236	7.62E-09	1.55870415236799	2.24E-08	1.97217317320827	2.10E-08	2.01240110484522	2.39E-09	2.55064272755332
		-2.11E-07	Inf	5.43E-08	2.27426446054346	9.24E-09	1.54053183019103	2.38E-08	2.22804583742572	2.22E-08	2.02256520251179	3.30E-09	2.63805504389192
		-2.05E-07	11.3068528194401	5.51E-08	2.01705452612916	1.09E-08	1.6170846158453	2.51E-08	1.90292129841169	2.34E-08	2.05633065783104	4.21E-09	2.34254087131554
		-2.00E-07	12	5.60E-08	1.99603382889765	1.25E-08	1.60044519467343	2.65E-08	2.27354799982859	2.46E-08	2.00909698546092	5.11E-09	2.49624402372428
		-1.95E-07	11.3068528194401	5.68E-08	2.00607776999266	1.41E-08	1.38434726106816	2.78E-08	2.13743861407652	2.59E-08	1.98264819131482	6.02E-09	2.20979313392284
		-1.89E-07	Inf	5.76E-08	2.00763198497	1.57E-08	1.2999065585357	2.92E-08	2.25433653265744	2.71E-08	1.97318923143187	6.93E-09	2.19616705062406
		-1.84E-07	Inf	5.84E-08	2.31641126861319	1.74E-08	1.37002720729342	3.05E-08	2.52376314764396	2.83E-08	1.95631581697059	7.84E-09	2.39707714574667
		-1.78E-07	Inf	5.93E-08	2.02535525314754	1.90E-08	1.41157386545382	3.19E-08	2.35644965960709	2.95E-08	1.95076843341117	8.75E-09	2.15382381417699
		-1.73E-07	Inf	6.01E-08	2.07577888107697	2.06E-08	1.49036755302579	3.32E-08	2.46953456708267	3.07E-08	1.87625305132953	9.66E-09	2.3324246724309
		-1.67E-07	10.9013877113319	6.09E-08	2.40052717453655	2.22E-08	1.60830059856947	3.46E-08	2.85377157349106	3.19E-08	1.81491132657809	1.06E-08	2.10565410538116
		-1.62E-07	Inf	6.17E-08	2.15897312880648	2.39E-08	1.4988579633634	3.59E-08	2.87347611411693	3.31E-08	1.78177470298867	1.15E-08	2.1330208422804
		-1.56E-07	Inf	6.26E-08	2.15705894733191	2.55E-08	1.65980710361965	3.72E-08	2.99717592345233	3.43E-08	1.72009860374971	1.24E-08	2.37088350585598
		-1.51E-07	Inf	6.34E-08	2.46634500294333	2.71E-08	1.67770343326413	3.86E-08	3.17605767341476	3.55E-08	1.71332703204679	1.33E-08	2.18567158378369
		-1.46E-07	Inf	6.42E-08	2.11758287808316	2.88E-08	1.75562141668095	3.99E-08	3.16858018090987	3.67E-08	1.93048966363942	1.42E-08	2.4614356002591
		-1.40E-07	Inf	6.50E-08	2.38512828907574	3.04E-08	1.99364002454324	4.13E-08	2.93966889535053	3.80E-08	1.78148275349385	1.51E-08	2.53099450464253
		-1.35E-07	Inf	6.59E-08	2.09971757841282	3.20E-08	1.89671940975791	4.26E-08	2.98106229355397	3.92E-08	1.86219159555954	1.60E-08	2.34947108385727
		-1.29E-07	Inf	6.67E-08	2.37774867243226	3.36E-08	2.03381937812545	4.40E-08	2.55395529466475	4.04E-08	2.10031968580683	1.69E-08	2.66188225808199
		-1.24E-07	12	6.75E-08	2.0547468982314	3.53E-08	2.13006923099272	4.53E-08	2.54671344941343	4.16E-08	1.96263736390785	1.78E-08	2.52852689080557
		-1.18E-07	Inf	6.83E-08	2.31367392710053	3.69E-08	2.19804695828817	4.67E-08	2.34330852744331	4.28E-08	2.18294217546226	1.87E-08	2.75294204508865
		-1.13E-07	Inf	6.91E-08	2.06962711868249	3.85E-08	2.40392115009969	4.80E-08	2.04415721712994	4.40E-08	2.05106118455995	1.97E-08	2.52968282666426
		-1.07E-07	12	7.00E-08	2.37516870870834	4.01E-08	2.38666423381658	4.94E-08	2.22332361433026	4.52E-08	2.17306957018603	2.06E-08	2.75699884578427
		-1.02E-07	Inf	7.08E-08	2.14917510004718	4.18E-08	2.56395934792792	5.07E-08	2.17777673429484	4.64E-08	2.48099914918685	2.15E-08	2.82518318409286
		-9.65E-08	Inf	7.16E-08	2.48239554084431	4.34E-08	2.89457579797338	5.21E-08	2.15886668921085	4.76E-08	2.2592666987653	2.24E-08	2.65181256133169
		-9.11E-08	12	7.24E-08	2.57511292393513	4.50E-08	3.0319859987548	5.34E-08	1.89782553658365	4.89E-08	2.40582682004277	2.33E-08	2.90137361765382
		-8.56E-08	Inf	7.33E-08	2.31243215368876	4.66E-08	2.9640130151686	5.48E-08	2.00425236903858	5.01E-08	2.27229542741824	2.42E-08	2.95029797398663
		-8.02E-08	12	7.41E-08	2.61218312289306	4.83E-08	3.11941447689751	5.61E-08	1.99188219838579	5.13E-08	2.52614218257133	2.51E-08	2.93815963634226
		-7.47E-08	Inf	7.49E-08	2.37960506758185	4.99E-08	2.84930348095133	5.75E-08	2.04079395870753	5.25E-08	2.58900711454514	2.60E-08	2.66091467213326
		-6.93E-08	12	7.57E-08	2.73101343259108	5.15E-08	2.93202996931554	5.88E-08	2.08661162278661	5.37E-08	2.50598557696958	2.69E-08	2.85890253076598
		-6.38E-08	Inf	7.66E-08	2.80731456326254	5.31E-08	2.98033598920053	6.02E-08	2.06559534482915	5.49E-08	2.73934681415023	2.78E-08	2.86438317421975
		-5.84E-08	Inf	7.74E-08	2.65355654503148	5.48E-08	3.17841512256904	6.15E-08	2.11203225912191	5.61E-08	2.73858635783982	2.87E-08	2.64443437587104
		-5.29E-08	12	7.82E-08	3.06133712633388	5.64E-08	3.40381080235727	6.28E-08	2.19666432941431	5.73E-08	2.63316883126439	2.97E-08	2.86072607645768
		-4.75E-08	12	7.90E-08	3.17092004743516	5.80E-08	4.18924188347064	6.42E-08	2.29295321281871	5.85E-08	2.91635728106978	3.06E-08	2.84011117151992
		-4.20E-08	Inf	7.99E-08	3.33507669655943	5.96E-08	4.4152269223878	6.55E-08	2.37338647119906	5.97E-08	2.99791456684428	3.15E-08	2.84306040475093
		-3.66E-08	12	8.07E-08	3.14719208237668	6.13E-08	4.8229812340901	6.69E-08	2.71864214078854	6.10E-08	3.12122392829245	3.24E-08	2.85015300845278
		-3.11E-08	Inf	8.15E-08	3.50628016476941	6.29E-08	5.31040073082103	6.82E-08	2.53757882681501	6.22E-08	3.09265840458749	3.33E-08	2.83277591909745
		-2.57E-08	12	8.23E-08	3.47583119484734	6.45E-08	4.54412331250818	6.96E-08	2.60650508492597	6.34E-08	3.04107406130506	3.42E-08	2.91590335459807
		-2.03E-08	12	8.31E-08	3.40751382454833	6.61E-08	4.10680113045539	7.09E-08	2.63018031347849	6.46E-08	2.99692983018174	3.51E-08	3.06924126444173
		-1.48E-08	12	8.40E-08	3.39516229873172	6.78E-08	4.00570501358402	7.23E-08	2.78945964802115	6.58E-08	2.95547811271876	3.60E-08	3.21003534886774
		-9.36E-09	Inf	8.48E-08	3.13003948947605	6.94E-08	4.21594299736007	7.36E-08	2.50267780068643	6.70E-08	2.93966889535053	3.69E-08	3.32563213421176
		-3.91E-09	Inf	8.56E-08	3.91482125192546	7.10E-08	4.85086840144259	7.50E-08	2.55103650586122	6.82E-08	2.83979569751761	3.78E-08	3.17385260085644
		1.53E-09	11.3068528194401	8.64E-08	3.32085804159775	7.26E-08	5.35231162643667	7.63E-08	2.88749298837258	6.94E-08	3.3258030597741	3.87E-08	3.77048888103554
		6.98E-09	12	8.73E-08	3.83691362441678	7.43E-08	6.10559716573515	7.77E-08	2.70283993607126	7.06E-08	3.14805032874605	3.97E-08	3.50076713396076
		1.24E-08	10.9013877113319	8.81E-08	4.05373635641946	7.59E-08	6.90624979919324	7.90E-08	2.76662692891324	7.18E-08	3.223061354825	4.06E-08	3.59262167459097
		1.79E-08	Inf	8.89E-08	4.15890023457788	7.75E-08	6.91859563501554	8.04E-08	3.02601507331026	7.31E-08	3.38840613316228	4.15E-08	3.77690944883847
		2.33E-08	12	8.97E-08	4.27776525529039	7.91E-08	5.95026654476804	8.17E-08	2.76369952635429	7.43E-08	3.61839746289011	4.24E-08	3.96536896707689
		2.88E-08	Inf	9.06E-08	4.38964238168716	8.08E-08	5.37859434823587	8.31E-08	2.9103594132616	7.55E-08	3.94706696320243	4.33E-08	4.1004755279678
		3.42E-08	Inf	9.14E-08	4.46150500058654	8.24E-08	4.97624104526156	8.44E-08	2.68584029938482	7.67E-08	4.4577865368066	4.42E-08	4.29879981914255
		3.97E-08	Inf	9.22E-08	4.63862457102265	8.40E-08	4.62161628700329	8.58E-08	2.96127866168464	7.79E-08	4.43576152482951	4.51E-08	4.48520023951133
		4.51E-08	12	9.30E-08	4.69885219414397	8.57E-08	4.73107987180628	8.71E-08	2.97058216390406	7.91E-08	4.76078502622019	4.60E-08	4.74018038963681
		5.06E-08	12	9.38E-08	4.73667038252316	8.73E-08	4.49560844083876	8.84E-08	2.7431577943724	8.03E-08	5.06852819440055	4.69E-08	5.2303580231475
		5.60E-08	Inf	9.47E-08	4.81612928493755	8.89E-08	4.58602970980956	8.98E-08	3.07228782617292	8.15E-08	5.5914712089405	4.78E-08	5.03209079819812
		6.15E-08	Inf	9.55E-08	4.77379098989933	9.05E-08	4.4404405039923	9.11E-08	3.01117949822193	8.27E-08	5.53385527576238	4.87E-08	5.83038926750854
		6.69E-08	12	9.63E-08	4.83450652493916	9.22E-08	4.33894361763817	9.25E-08	3.60973150215743	8.39E-08	5.79544223743131	4.97E-08	6.02619038813074
		7.23E-08	Inf	9.71E-08	5.08626264934032	9.38E-08	4.18036369763241	9.38E-08	3.99229998711597	8.52E-08	6.39052820481504	5.06E-08	6.52772932632853
		7.78E-08	12	9.80E-08	5.47058116173777	9.54E-08	4.80481267982129	9.52E-08	4.2554301906455	8.64E-08	6.62472159231584	5.15E-08	7.21250825721795
		8.32E-08	Inf	9.88E-08	6.35809292906189	9.70E-08	4.75291941541424	9.65E-08	5.06171551598304	8.76E-08	7.03715536974009	5.24E-08	8.19333751022968
		8.87E-08	Inf	9.96E-08	6.3978811791203	9.87E-08	5.73469878726229	9.79E-08	5.61987746310024	8.88E-08	7.79530738060903	5.33E-08	8.86450578407085
		9.41E-08	Inf	1.00E-07	7.21250825721795	1.00E-07	7.0583575773907	9.92E-08	6.65766574803519	9.00E-08	7.87286561495491	5.42E-08	10.0540898509447
		9.96E-08	Inf	1.01E-07	8.21581036608174	1.02E-07	9.29194979889779	1.01E-07	7.99266681476753	9.12E-08	8.95547756227658	5.51E-08	12
		1.05E-07	11.3068528194401	1.02E-07	9.29194979889779	1.04E-07	10.3905620875659	1.02E-07	9.22741127776022	9.24E-08	9.43505064253846	5.60E-08	12
